created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Oct 07 08:02:19 +0000 2023;1710566207529885724;"MOOD DITENTUKAN TONTONAN  [nonton mask girl] jangan naif de, ga semua orang tuh ngelakuin karena emang tujuannya baik🫨. [nonton A man called Otto] sedih banget, cinta itu berwarna tapi juga kacau. 🥹 [nonton ice cold] kalau ternyata bukan jessica jahat sih 😮‍💨. TRUST ISSUEQ ↗️";0;0;0;0;in;1123271147074625536;1710566207529885724;tululututy;https://twitter.com/tululututy/status/1710566207529885724
Sat Oct 07 08:01:36 +0000 2023;1710566026562421052;"Tak Hanya Film Dokumenter Ice Cold, Rencana Otto Hasibuan untuk Jessica Pun Buat Publik Melongo https://t.co/yUhkpouTPN";0;0;0;1;in;55507370;1710566026562421052;tvOneNews;https://twitter.com/tvOneNews/status/1710566026562421052
Sat Oct 07 07:50:00 +0000 2023;1710563107435651483;"Viral Lagi Pengakuan Jessica Wongso di Pengadilan, Dipaksa Krishna Murti untuk Ngaku Membunuh Mirna?   #IceCold #Otto #Mirna #Opung  https://t.co/UjddqxMNDx";0;0;1;3;in;174631261;1710563107435651483;Kilat_com;https://twitter.com/Kilat_com/status/1710563107435651483
Sat Oct 07 07:40:00 +0000 2023;1710560590932971748;"Paranormal Ini Minta Jessica Wongso Sabar Sedikit Lagi, Sebut Tuhan Sudah Turun Tangan: Keajaiban Menantimu   #IceCold #Otto #Mirna  https://t.co/WRKPK1FSCF";0;0;0;0;in;174631261;1710560590932971748;Kilat_com;https://twitter.com/Kilat_com/status/1710560590932971748
Sat Oct 07 07:35:59 +0000 2023;1710559580462420378;"Dulu bayangannya ntn netflix tu buat ntn drakor tapi nyatanya gue kebanyakan ntn crime documentary. Tapi dr smua documentary itu ICE COLD more like plot twist, back then everyone trust Jessica is the killer. Nyatanya skrg malah org2 minta diusut ulang.. HMMMMM";0;0;0;0;in;1084285237071249408;1710559580462420378;mainlyNEOs;https://twitter.com/mainlyNEOs/status/1710559580462420378
Sat Oct 07 07:28:00 +0000 2023;1710557571164323842;"Otto Hasibuan Buka Suara Soal Celana Jessica Wongso Dibuang, Ngotot Hadirkan Sosok Ini di Persidangan   #IceCold #Mirna #Opung https://t.co/hYMXJRl2fu";0;0;0;0;in;174631261;1710557571164323842;Kilat_com;https://twitter.com/Kilat_com/status/1710557571164323842
Sat Oct 07 07:22:35 +0000 2023;1710556210183950623;"Yang muk nonton ice cold, kasus Jessica &amp  Mirna bisa banget belikkk Netflix di akuuuu, cuma 3ribuan ajeeu nih 🤏 fast proses #zonauang #mirna #Jessica #icecold https://t.co/KTL9Vguwof";0;0;0;0;in;1605340571198844928;1710556210183950623;Rosie_7chill;https://twitter.com/Rosie_7chill/status/1710556210183950623
Sat Oct 07 07:17:42 +0000 2023;1710554978904084821;"Sejak ice cold muncul di netflix gw yakin Jessica ga bersalah";0;0;0;1;in;1687692813859987456;1710554978904084821;plutonianXI;https://twitter.com/plutonianXI/status/1710554978904084821
Sat Oct 07 07:06:55 +0000 2023;1710552267630452741;"Munculnya kembali kasus 7 tahun yang lalu, Kopi Sianida oleh Jessica Wongso terhadap sahabatnya Mirna Salihin turut menghebohkan publik. Adanya serial dokumenter "Ice Cold" garapan Netflix semakin meninggalkan tanda tanya dibenak masyarakat.   Otto Hasibuan, selaku pengacara… https://t.co/hXAL9k1GvQ";0;2;6;31;in;55507370;1710552267630452741;tvOneNews;https://twitter.com/tvOneNews/status/1710552267630452741
Sat Oct 07 06:54:37 +0000 2023;1710549171437179345;"Banyak yg berpendapat bahwa bukan Jessica bukan pelakunya hanya karena abis nonton Ice Cold Murder. Dibilang saat itu media2 sengaja framing Jess sbg pelaku. Tapi skrg mereka berbondong2 berubah pikiran hanya karena nonton film dokumenter yg hanya menampilkan cuplikan2 pilihan 😅";0;0;0;0;in;46838907;1710549171437179345;claradewantari;https://twitter.com/claradewantari/status/1710549171437179345
Sat Oct 07 06:55:48 +0000 2023;1710549468905660689;"Baru siap nonton ice cold: murder, coffee, and jessica wongso :) wawww sangat wawww";0;0;0;0;tl;1264099572525064195;1710549468905660689;Lemonblossoom;https://twitter.com/Lemonblossoom/status/1710549468905660689
Sat Oct 07 06:59:05 +0000 2023;1710550297008066853;"@chocoezy Netflix Ice Cold: Murder, Coffee, and Jessica Wongso? Dokumenter 😉";0;1;0;0;en;1447483577931735045;1710526572212752465;Erikklans;https://twitter.com/Erikklans/status/1710550297008066853
Sat Oct 07 06:51:39 +0000 2023;1710548426231054768;"Biasanya gak suka dokumenter tapi ice cold jessica mirna itu seru bgt... Wow... Jahat bgt bapaknya pas bilang jessica mukanya aneh jelek :( shock";0;0;0;0;in;3128409397;1710548426231054768;wonbintokki;https://twitter.com/wonbintokki/status/1710548426231054768
Sat Oct 07 06:50:00 +0000 2023;1710548008092537044;"Edi Darmawan Salihin Sebut Otto Hasibuan Peras Keluarga Jessica Wongso: Hidupnya Glamour!   #IceCold #Opung #Mirna #karniilyas  https://t.co/Gy4Omq9bKk";0;0;0;0;in;174631261;1710548008092537044;Kilat_com;https://twitter.com/Kilat_com/status/1710548008092537044
Sat Oct 07 06:49:17 +0000 2023;1710547830421770355;"Kasian bgt yah kalo gt, udah depresi, ke psikolog sampe harus mnum antri depresan pas cari keadilan then dicap kaya lo itu sakit jiwa, pasti lo punya jiwa psikopat☹️ Kesan yg gue dapet dari film dokumenter ice cold, coffee and Jessica Kumala Wongso 🥺";0;1;0;1;in;1668138097119490054;1710547830421770355;careindaily;https://twitter.com/careindaily/status/1710547830421770355
Sat Oct 07 06:40:37 +0000 2023;1710545646783001066;"Setelah nonton Ice Cold , makin kesini makin penasaran apakah Jessica  bersalah atau tidak. Ditambah dengan tidak adanya otopsi dibadan Mirna dan hanya pengambilan sample. mmmm mudah2an kasusnya dibongkar lagi, penasaran!! https://t.co/t49Z5AF2Ig";0;0;0;0;in;1691535325837852672;1710545646783001066;OpiHW61;https://twitter.com/OpiHW61/status/1710545646783001066
Sat Oct 07 06:33:19 +0000 2023;1710543812479861087;"Abis liat ice cold: murder, coffee, and jessica wongso, membuat saya realize bahwa sebobrok itu sistem peradilan pidana di Indonesia.";0;0;0;0;in;1101409779275059200;1710543812479861087;Dipoett;https://twitter.com/Dipoett/status/1710543812479861087
Sat Oct 07 06:26:14 +0000 2023;1710542027761516550;"Justice for Jessica Wongso! 😡  #icecold #justiceforjessicawongso";0;0;0;1;en;2963419757;1710542027761516550;_beet_juice_;https://twitter.com/_beet_juice_/status/1710542027761516550
Sat Oct 07 06:23:06 +0000 2023;1710541239198900688;"KASUS KOPI SIANIDA JESSICA WONGSO BAKAL DI BUKA KEMBALI..!! PENGACARA AKAN MENGAJUKAN PK KE PENGADILAN..!!! #TikTok #JESSICA #JESSICAWONGSO #KOPISIANIDA #SIANIDA #ICECOLD #Netflix #dedycorbuzer https://t.co/xJ709BD3dz";0;0;0;0;in;1481235772972089346;1710541239198900688;Eliena01399980;https://twitter.com/Eliena01399980/status/1710541239198900688
Sat Oct 07 06:22:44 +0000 2023;1710541147935056122;"Sejumlah kejanggalan muncul selama proses pembuatan film dokumenter "Ice Cold." Salah satunya adalah kesulitan dalam mendapatkan akses untuk mewawancarai Jessica Wongso, bahkan hingga petugas penjara yang menyela saat wawancara berlangsung.";0;1;0;0;in;1686285727586557952;1710539625985704404;depokdailycom;https://twitter.com/depokdailycom/status/1710541147935056122
Sat Oct 07 06:21:00 +0000 2023;1710540712964759587;"Gara-gara ice cold, aku sama temanku rajin banget nonton video podcast yang berhubungan dengan jessica mirna 🤣";0;1;0;0;in;187491632;1710540712964759587;elszipo;https://twitter.com/elszipo/status/1710540712964759587
Sat Oct 07 06:03:27 +0000 2023;1710536293380391200;"Setelah nonton Ice Cold: Murder, Coffee and Jessica Wongso  Menurutku dokumenternya bias ke salah satu pihak, itu terlihat dari komposisi narasumbernya dan apa yang ditayangkan, kalau tujuannya "to attract people to view" anda berhasil. https://t.co/juxMgEih9e";1;1;0;1;in;373848200;1710536293380391200;triwahyuutama15;https://twitter.com/triwahyuutama15/status/1710536293380391200
Sat Oct 07 06:05:49 +0000 2023;1710536888162128308;"Barusan nonton Ice Cold kasusnya Jessica, harusnya part jaksa ganteng yg habis nikah sama finalis bla bla bla itu di cut aja deh, sama bagian disatukan sama nasi padang. Bener2 gak nemu relevansinya di mana. Oyaa, yg part saksi ahli dideportasi itu jg bikin jaksa2 malah makin sus";0;0;0;0;in;519099305;1710536888162128308;Three_Herlina;https://twitter.com/Three_Herlina/status/1710536888162128308
Sat Oct 07 06:16:41 +0000 2023;1710539625985704404;"Sudah nonton dokumenter Netflix Ice Cold: Murder, Coffee, and Jessica Wongso? Tanggapannya?   (a thread) https://t.co/AV9di1fj3D";0;4;2;1;en;1686285727586557952;1710539625985704404;depokdailycom;https://twitter.com/depokdailycom/status/1710539625985704404
Sat Oct 07 06:01:42 +0000 2023;1710535854295597126;"Opini Publik Terbalik Gara-garan Dokumenter Jessica Wongso ‘Ice Cold’, Kembaran Mirna: Tonton Sidang  https://t.co/JxlkAOL1wK";0;0;0;0;in;1696329378630897664;1710535854295597126;idpostcoid;https://twitter.com/idpostcoid/status/1710535854295597126
Sat Oct 07 05:49:35 +0000 2023;1710532804399034456;"I've watched Ice Cold, and it's funny where the Jessica supporters gave facts while the other side only have their assumption and instinct 🤣🤣🤣 but guess what, the assumption win 🤣🤣🤣🤣🤣🤣";0;0;0;0;en;1181324809352777728;1710532804399034456;buertekjw;https://twitter.com/buertekjw/status/1710532804399034456
Sat Oct 07 05:55:00 +0000 2023;1710534166633181550;"Baru Dibongkar Setelah 7 Tahun, Ayah Mirna Salihin Tunjukkan Bukti Valid Jessica Wongso Tuang Sianida   #IceCold #EmangBoleh #KarniIlyas  https://t.co/LrhObsI9l8";0;0;0;1;in;174631261;1710534166633181550;Kilat_com;https://twitter.com/Kilat_com/status/1710534166633181550
Sat Oct 07 05:55:42 +0000 2023;1710534345939890413;"Ice Cold: Murder, Coffee, and Jessica Wongso (2023).";0;0;0;0;en;265185856;1609837998019088386;ellaverina_;https://twitter.com/ellaverina_/status/1710534345939890413
Sat Oct 07 05:45:10 +0000 2023;1710531691553726717;"gimana ya... wawancara Jessica aja di-cut di dokumenter Ice Cold, apalagi kalau bikin dokumenter kasus-kasus ini 😌";0;0;0;0;in;2526787854;1710531691553726717;sernflows;https://twitter.com/sernflows/status/1710531691553726717
Sat Oct 07 05:42:26 +0000 2023;1710531004300145113;"Sebelum &amp  sesudah netflix ice cold, tetap yakin bukan jessica https://t.co/eHBHFgTnQ6";0;1;0;1;in;1389628575322578944;1710531004300145113;Moon__Millie;https://twitter.com/Moon__Millie/status/1710531004300145113
Sat Oct 07 05:42:00 +0000 2023;1710530896494055565;"Kembali Meledak, Film Netflix Ice Cold: Murder, Coffee and Jessica Wongso Hasil Liputan 2 Tahun Lalu https://t.co/9wteffwS3u  Jessica Wongso";0;0;0;0;in;4401199034;1710530896494055565;WartaKepri;https://twitter.com/WartaKepri/status/1710530896494055565
Sat Oct 07 05:36:12 +0000 2023;1710529435378896979;"@S_GraciaJKT48 seru kah??? ntar aku coba nontonn dehh. aku abis nonton sherina 1 sama nonton ice cold jessica 💆‍♀️ abis ini ak coba tonton seriesnyaa ya #GREply @S_GraciaJKT48";0;0;0;0;in;1492886948712976384;1618610118672928770;deulovs;https://twitter.com/deulovs/status/1710529435378896979
Sat Oct 07 05:32:13 +0000 2023;1710528435502907524;"Ayah Mirna Salihin Ungkap Rekaman CCTV Jessica Wongso Masukan Sianida? Nama Tito Karnavian Disebut   #KarniIlyas #Opung #IceCold  https://t.co/S8axFljqF7";0;0;0;0;in;174631261;1710528435502907524;Kilat_com;https://twitter.com/Kilat_com/status/1710528435502907524
Sat Oct 07 05:19:43 +0000 2023;1710525286973157608;"btw cek profil kita ya yg mau nonton Ice Cold Jessica, One Piece, atau lg nyari barengan langganan Duolingo Famplan, atau nyari barengan langganan Netflix, Spotify, YouTube, HBOGO, Disney+, Prime Video, Canva atau bahkan Google Drive 2TB? ada yg LANGSUNG PREMIUM, bisa perpanjang. https://t.co/e2Pnhchdwk";0;0;0;10;in;1603367689074135046;1710298508111036911;BarengApp;https://twitter.com/BarengApp/status/1710525286973157608
Sat Oct 07 05:18:08 +0000 2023;1710524892259713237;"Talk abt ice cold, pas kuasa hukum jessica datengin saksi ahli dari luar negeri. Kalo ga salah denger yaa, ada yg bilang "Mereka malah memperhatikan hal hal ga penting" yang merujuk kepada jenis visa dari saksi ahli tersebut. Terus ends up saksi ahlinya ditangkep gt";0;1;0;0;in;1555347531118579712;1710524892259713237;vintagesling;https://twitter.com/vintagesling/status/1710524892259713237
Sat Oct 07 05:13:41 +0000 2023;1710523771826888979;"ditaya apa jawabnya apa ini topiknya jadi kmna mana, pak Karni Ilyas aja sampe kebingungan banget sama ni orang  #Jessica #JessicaWongso #edisalihin #mirnasalihin #kasuskopisianida #icecold #viral #Trending https://t.co/p3UpA1qYJh";1;1;1;16;in;1670688479737462784;1710523771826888979;carlinaput51880;https://twitter.com/carlinaput51880/status/1710523771826888979
Sat Oct 07 05:12:48 +0000 2023;1710523549721764238;"Selain krn film ice cold, faktor yg bikin kasus Jessica ini menyita perhatian banyak pihak lg, krn ada pihak2 yg memberatkan Jessica, yg bikin gemes dgn teori2 yg dipaksakan (cocologi) salah satunya dari pak wamenkumham ini https://t.co/CaDvMAcj9j";0;0;0;0;in;82793141;1710523549721764238;irf_mLa;https://twitter.com/irf_mLa/status/1710523549721764238
Sat Oct 07 05:02:09 +0000 2023;1710520867388825807;"Baru setahun naik pangkat setelah lama "diparkir", eehhh kasus Mirna dan Jessica #Icecold @NetflixID malah naik dan trending ... bang Otto Hasibuan bisa ketemuan lagi dong ama Krisna Murti 🤭🫣  https://t.co/pRkM0GQcfd";0;0;0;1;in;304234695;1710520867388825807;sezer1405;https://twitter.com/sezer1405/status/1710520867388825807
Sat Oct 07 04:36:43 +0000 2023;1710514468550316389;"@kafeoin @convomfs (6) jd ini soal himpitan aja deh. Point dr tayangan ice cold kan bukan soal benar / tdk jessica membunuh. Tp soal gmn bisa hukum indonesia menjatuhkan ke hukuman dgn catatan bukti gak kuat, otopsi gak dijalankan. Padahal udh dibilang, no otopsi, no case-";0;1;1;22;in;1341775061183733765;1710484036714693025;Akunrandomsokor;https://twitter.com/Akunrandomsokor/status/1710514468550316389
Sat Oct 07 04:53:12 +0000 2023;1710518614745583826;"Ice Cold Netflix Streaming GRATIS Nonton Film Ice Cold: Murder, Mirna, Coffee and Jessica Wongso, Sub Indo Eng!  Link I: https://t.co/GVD9c1xLG0 Link II: https://t.co/ikgUhVCOq6  #PersijaDay | #PersebayaDay https://t.co/dFoIQiVyH9";0;0;0;0;en;3019796018;1710518614745583826;oke_anggit;https://twitter.com/oke_anggit/status/1710518614745583826
Sat Oct 07 04:36:43 +0000 2023;1710514468550316389;"@kafeoin @convomfs (6) jd ini soal himpitan aja deh. Point dr tayangan ice cold kan bukan soal benar / tdk jessica membunuh. Tp soal gmn bisa hukum indonesia menjatuhkan ke hukuman dgn catatan bukti gak kuat, otopsi gak dijalankan. Padahal udh dibilang, no otopsi, no case-";0;1;1;22;in;1341775061183733765;1710484036714693025;Akunrandomsokor;https://twitter.com/Akunrandomsokor/status/1710514468550316389
Sat Oct 07 04:36:29 +0000 2023;1710514409033142464;"couldn’t have said better. Ice Cold bukan tentang Jessica sebenernya bersalah apa tidak, tpi tentang masyarakat Indonesia yang mudah bgt tergoyah cuma krn opini mayoritas. contohnya pas sidang semua nuduh Jessica, skrg setelah netflix semua bela Jessica. minim integritas. https://t.co/808G7VMTP4";4;2;13;82;in;1422552963856445456;1710514409033142464;sukidimsum;https://twitter.com/sukidimsum/status/1710514409033142464
Sat Oct 07 04:17:02 +0000 2023;1710509513839964330;"@Etzeeal Sejak sidang kemarin Jessica sih, makin kuat setelah Ice Cold di Netflix";0;1;0;0;in;71473754;1710507844834099238;bassangbotto;https://twitter.com/bassangbotto/status/1710509513839964330
Sat Oct 07 04:31:33 +0000 2023;1710513166927724545;"have anyone watched ice cold murder, coffee &amp  jessica wongso?!?! WDYT??????";0;1;0;0;en;1487267721964179456;1710513166927724545;cranberrycakez;https://twitter.com/cranberrycakez/status/1710513166927724545
Sat Oct 07 04:15:36 +0000 2023;1710509152328704348;"Nonton ice cold monangis terus aslii. Kenapa harus mempermasalahkan karakter jessica yang ga nangis lah, ga panik temennya kek gitu lah. Padahal paniknya orang kan beda, ada yang ngefreeze gitu kan ada woyyy. Asli ga kuat banget nontonnya💔";0;0;0;0;in;1144937217128722432;1710509152328704348;jejemuran;https://twitter.com/jejemuran/status/1710509152328704348
Sat Oct 07 03:59:36 +0000 2023;1710505125113200690;"sumpah habis nonton ice cold kaget pas tau orang mikir jessica tuh jelek?? ky menurut gue dia cantik lho. gue kira jg kasusnya jdnya memblow up karna jessica mirna sama2 cantik ,sama2 kaya, sama2 pintar, mksdnya kaya yg ok bgt gt lhoo dan karna racunnya sianida itukan ky film bgt";0;0;0;2;in;157207172;1710505125113200690;fakhiramelia;https://twitter.com/fakhiramelia/status/1710505125113200690
Sat Oct 07 03:50:39 +0000 2023;1710502875938636042;"@eradotid setelah nonton ice cold jadi percaya bahwa jessica “harus” jadi tersangka untuk kematian mirna. karena kasus ini yg bikin kredibilitas ferdy sambo naik and whe know how ferdy sambo works";0;0;0;0;in;1304547789796380673;1710256713960685899;siwolverwolf;https://twitter.com/siwolverwolf/status/1710502875938636042
Sat Oct 07 03:50:35 +0000 2023;1710502855545962860;"Mbak @NoviaDuwiAstuti udah tau yang ice cold jessica mirna kan? Gua malah dari dulu percaya bukan si J yang masukin sianida ke kopi nya... ada oknum. Serem bgt, si J cuman jd tumbal mbaaak.   Udh baca kan?";1;0;0;0;in;1659068058403737605;1710502855545962860;thetruthdailyof;https://twitter.com/thetruthdailyof/status/1710502855545962860
Sat Oct 07 03:44:50 +0000 2023;1710501411413508318;"Kembali Meledak, Film Netflix Ice Cold: Murder, Coffee and Jessica Wongso Hasil Liputan 2 Tahun Lalu https://t.co/9wteffwS3u";0;0;0;0;in;4401199034;1710501411413508318;WartaKepri;https://twitter.com/WartaKepri/status/1710501411413508318
Sat Oct 07 03:43:01 +0000 2023;1710500952330125531;"Kembali Meledak, Film Netflix Ice Cold: Murder, Coffee and Jessica Wongso Hasil Liputan 2 Tahun Lalu https://t.co/9wteffwS3u @WartaKepri";0;0;0;0;in;4401199034;1710500952330125531;WartaKepri;https://twitter.com/WartaKepri/status/1710500952330125531
Sat Oct 07 03:41:59 +0000 2023;1710500692614627487;"rame banget ini ice cold: murder, coffe and jessica wongso.";0;2;0;0;en;1392523154019344385;1710500692614627487;notrues;https://twitter.com/notrues/status/1710500692614627487
Sat Oct 07 03:33:08 +0000 2023;1710498464793325706;"Inilah! 11 Tokoh yang Muncul di Film Ice Cold: Murder, Coffee and Jessica Wongso  https://t.co/MnCmvWxHNO";0;0;0;0;in;1455680348918980611;1710498464793325706;suarafaktacom;https://twitter.com/suarafaktacom/status/1710498464793325706
Sat Oct 07 03:26:10 +0000 2023;1710496714619322432;"sumpah nonton Ice Cold: Murder Coffee Jessica Wongso di netflix nguras emosi banget sih kaya greget ish";0;1;0;1;in;1380329727093710851;1710496714619322432;wacteor;https://twitter.com/wacteor/status/1710496714619322432
Sat Oct 07 03:29:44 +0000 2023;1710497609104982299;"Otto Hasibuan Bantah Jadi Produser Film Dokumenter Jessica Wongso ‘Ice Cold’  https://t.co/Oj0v8mezK7";0;0;0;0;in;1696329378630897664;1710497609104982299;idpostcoid;https://twitter.com/idpostcoid/status/1710497609104982299
Sat Oct 07 03:31:10 +0000 2023;1710497972587528239;"Film Netflix Ice Cold: Murder, Coffee and Jessica Wongso Hasil Wawancara 2 Tahun Lalu https://t.co/WQAchbE7PW";0;0;0;0;en;1558130046342397958;1710497972587528239;SiberWarta;https://twitter.com/SiberWarta/status/1710497972587528239
Sat Oct 07 03:25:32 +0000 2023;1710496553692258511;"Jessica Wongso Mirna Ice Cold Sianida";0;0;0;0;en;1611189328243478528;1710496553692258511;babujanda_;https://twitter.com/babujanda_/status/1710496553692258511
Sat Oct 07 03:21:20 +0000 2023;1710495495565758724;"sebenernya terlepas dr jessica bersalah atau ngga, tp ice cold portrays peradilan indonesia yang bener2 ngga beres";0;0;0;0;in;533908661;1710495495565758724;lainofar;https://twitter.com/lainofar/status/1710495495565758724
Sat Oct 07 03:16:57 +0000 2023;1710494391721402369;"Menarik dokumentari Ice Cold: Murder, Coffee, dan Jessica Wongso 👍🏻";0;0;0;0;in;1079616673680809985;1710494391721402369;zHakimmm;https://twitter.com/zHakimmm/status/1710494391721402369
Sat Oct 07 03:13:23 +0000 2023;1710493497672003757;"I feel nga unfair gyud ang everything kay Jessica. #IceCold";0;0;0;0;tl;3149575807;1710493497672003757;madsxix;https://twitter.com/madsxix/status/1710493497672003757
Sat Oct 07 02:57:05 +0000 2023;1710489392186618189;"setelah kmrn ada tugas kuliah tentang film netflix yg ice cold murder, coffee and jessica wongso trs ditambah skrg naik lg kasusnya + ngeliat di beberapa podcast jd semakin tambah yakin klo sbnernya bukan jessica pembunuhnya";0;2;0;0;in;1526066509919166466;1710489392186618189;zhafiraahb;https://twitter.com/zhafiraahb/status/1710489392186618189
Sat Oct 07 02:53:36 +0000 2023;1710488518714417288;"+netflix nipu ceunah😔, kameranya nyewa jg😔 pdhl menurut w ice cold itu gak fokus soal siapa yg salah tp lebih ke keanehan hukum karena jessica dihukum di saat masih banyak kejanggalan dan unexplained things🫠";0;0;0;0;in;1041669525383503874;1710487938583441514;whosneta;https://twitter.com/whosneta/status/1710488518714417288
Sat Oct 07 02:43:10 +0000 2023;1710485892165685450;"Setelah duluncurkan film "Ice Cold", dunia maya kembali heboh dengan kasus Jessica.  Opini publik kini berbalik membela Jessica.  Bagi yang ngikutin tweet @kurawa pasti paham bahwa kasus ini aneh sejak awal.";0;0;0;0;in;48914346;1710485892165685450;nasir19noor;https://twitter.com/nasir19noor/status/1710485892165685450
Sat Oct 07 02:37:46 +0000 2023;1710484532594630974;"Siapa #wargamalam yang udah nonton film di atas 👆🏻  Kira-kira bakal ke spill apa lagi dari film ‘Ice Cold’ ini🤔  #icecold #kopisianida #jessica #mirna #2016 #adaapagerangan #pembunuhan #nightnesia #wargamalam https://t.co/Ig1XlE7CGI";0;0;0;1;in;1696017102992502784;1710484532594630974;Nightnesia;https://twitter.com/Nightnesia/status/1710484532594630974
Sat Oct 07 02:30:16 +0000 2023;1710482645518590357;"Dengan ditayangkan kembali kasus Kopi Sianida oleh @NetflixID yang diberi judul: Ice Cold: Murder, Coffee and Jessica Wongso, kemudian publik menjadi memilki reinterpretasi terhadap proses yang pernah berjalan.  Reinterprestasi kemudian memunculkan tanda tanya apakah memang benar…";1;0;1;2;in;1545080803880669184;1710482645518590357;CatatanPeter;https://twitter.com/CatatanPeter/status/1710482645518590357
Sat Oct 07 02:09:26 +0000 2023;1710477403309711617;"For this whole Ice Cold Jessica Wongso case I always side with science (re: forensic). There is no way Mirna died bc of cyanide. Again, the only reason that people think jess is suss is bc of her demeanor and as someone who doesn’t show much emotion, I side with her";0;0;1;1;en;1475809589400539138;1710477403309711617;nuclearpowerplt;https://twitter.com/nuclearpowerplt/status/1710477403309711617
Sat Oct 07 02:06:34 +0000 2023;1710476678827585803;"Belum pengen nonton Ice Cold: Murder, Coffee and Jessica Wongso (2023), tetapi penasaran akhirnya si pembunuh tertangkap nggak sih? Bakal ada sekuelnya nggak?";0;1;0;0;in;1506988258907295749;1710476678827585803;qidisdauf_;https://twitter.com/qidisdauf_/status/1710476678827585803
Sat Oct 07 02:04:22 +0000 2023;1710476129109471535;"btw cek profil kita ya yg mau nonton Ice Cold Jessica, One Piece, atau lg nyari barengan langganan Duolingo Famplan, atau nyari barengan langganan Netflix, Spotify, YouTube, HBOGO, Disney+, Prime Video, Canva atau bahkan Google Drive 2TB? ada yg LANGSUNG PREMIUM, bisa perpanjang. https://t.co/zynOqWwZDH";0;0;0;5;in;1603367689074135046;1710473413066916286;BarengApp;https://twitter.com/BarengApp/status/1710476129109471535
Sat Oct 07 01:54:51 +0000 2023;1710473732597104874;"Belum pengen nonton Ice Cold: Murder, Coffee and Jessica Wongso (2023), tetapi penasaran akhirnya si pembunuh tertangkap nggak sih? Bakal ada sekuelnya nggak?";0;2;2;1;in;99705510;1710473732597104874;BNGPY;https://twitter.com/BNGPY/status/1710473732597104874
Sat Oct 07 01:47:25 +0000 2023;1710471861438435479;"Abis nonton ice cold murder coffe &amp  jessica wongso. Keren, film bisa menjadi media untuk hal yang bukan hanya sekedar hiburan dan menarik.";0;0;0;0;in;1113496582555492353;1710471861438435479;BmAlbnsyh;https://twitter.com/BmAlbnsyh/status/1710471861438435479
Sat Oct 07 01:39:47 +0000 2023;1710469940682297719;"demi apa si ini gua abis nonton ice cold documenter trs nangis ngebayangin gmn klo ada diposisinya jessica😭😭😭";0;0;0;0;in;1552629356899405824;1710469940682297719;jkrrubyjane;https://twitter.com/jkrrubyjane/status/1710469940682297719
Sat Oct 07 01:31:35 +0000 2023;1710467878917673262;"Dari awal kasus sampai saat ini udah ngeliat banyak kejanggalan di kasus ice cold sianida / kasusnya jessica - mirna ini, ini postingan saya di kompasiana 2016, buat simpe komen2 dikaskus:  https://t.co/e5v52t7cX3";0;0;0;0;in;33422110;1710467878917673262;fiermanmuch;https://twitter.com/fiermanmuch/status/1710467878917673262
Sat Oct 07 01:25:02 +0000 2023;1710466228454879383;"btw cek profil kita ya yg mau nonton One Piece, Jessica Ice Cold, atau lg nyari barengan langganan Duolingo Famplan, atau nyari barengan langganan Netflix, Spotify, YouTube, HBOGO, Disney+, Prime Video, Canva atau bahkan Google Drive 2TB? ada yg LANGSUNG PREMIUM, bisa perpanjang. https://t.co/6lQIBT5Hsm";0;0;0;2;in;1603367689074135046;1710155655510904947;BarengApp;https://twitter.com/BarengApp/status/1710466228454879383
Sat Oct 07 01:19:44 +0000 2023;1710464896134226272;"Langganan netflix cuma untuk nonton dokumnter ice cold murder, coffee and jessica wongso🥱";0;1;0;0;in;271062447;1710464896134226272;Febri_Hanakhi;https://twitter.com/Febri_Hanakhi/status/1710464896134226272
Sat Oct 07 01:15:17 +0000 2023;1710463775084871742;"I just watched 'Ice Cold' in Netflix, gila sih kalo emang beneran bukan Jessica pembunuhnya, makin ga percaya aja sama hukum di konoha ini😶‍🌫️😒";0;0;0;0;in;1206127572217552896;1710463775084871742;Ibeenu_;https://twitter.com/Ibeenu_/status/1710463775084871742
Sat Oct 07 01:00:01 +0000 2023;1710459933307617665;"Terkuak Alasan Mengapa Jessica Wongso Tak Menangis Selama di Persidangan Kopi Sianida, Bukan karena Psikopat   #IceCold #Mirna #Dikokop #Sabtu https://t.co/dQtGRPUg78";0;0;0;0;in;174631261;1710459933307617665;Kilat_com;https://twitter.com/Kilat_com/status/1710459933307617665
Sat Oct 07 00:51:18 +0000 2023;1710457739737256227;"@trafalgray Ternyata yg salah penyedot debu WTF 😭 bisa jd no case kan kasus Ice Cold Jessica Mirna, bisa jadi karna Mirna ada penyakit bawaan? :'";0;2;0;89;in;1543281547486191616;1710377941782438267;matcha_lattefav;https://twitter.com/matcha_lattefav/status/1710457739737256227
Sat Oct 07 00:34:35 +0000 2023;1710453533982532074;"@BanyuSadewa bau-bau panik ni pak edi, karena film dokumenter ice cold menggiring opini publik lagi dan bikin yakin kalo jessica adalah korban jg😒";0;0;0;0;in;99239877;1710298571134599529;maynovisme;https://twitter.com/maynovisme/status/1710453533982532074
